timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W], power.draw.instant [W]
2023/07/30 17:22:19.676, 100, P0, 60, 1410, 216.91, 216.91
2023/07/30 17:22:19.688, 100, P0, 60, 1410, 216.91, 216.91
2023/07/30 17:22:19.785, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.797, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.808, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.821, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.832, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.846, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.858, 100, P0, 60, 1410, 215.51, 215.51
2023/07/30 17:22:19.870, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.884, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.896, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.908, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.921, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.932, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.946, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.958, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.970, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.982, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:19.994, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.008, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.020, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.032, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.046, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.058, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.070, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.083, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.094, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.109, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.121, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.132, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.145, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.157, 100, P0, 60, 1410, 220.13, 220.13
2023/07/30 17:22:20.170, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.184, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.195, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.209, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.221, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.233, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.245, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.257, 100, P0, 60, 1410, 219.95, 219.95
2023/07/30 17:22:20.271, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.284, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.296, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.311, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.322, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.334, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.346, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.358, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.372, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.385, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.397, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.411, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.423, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.435, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.447, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.459, 100, P0, 60, 1410, 219.74, 219.74
2023/07/30 17:22:20.473, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.486, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.498, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.513, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.524, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.536, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.549, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.560, 100, P0, 60, 1410, 220.03, 220.03
2023/07/30 17:22:20.575, 100, P0, 60, 1410, 219.94, 219.94
2023/07/30 17:22:20.588, 100, P0, 60, 1410, 219.94, 219.94
